Full_Address,Place_type,source_centroid,source_lon,source_lat
"Wardlaw And Third Streets, Gates, Tennessee 38037",FDIC_Insured_Banks,POINT (-89.40700799999991 35.8386740000001),-89.407008,35.838674
"728 Broad Street, Chattanooga, Tennessee 37402",FDIC_Insured_Banks,POINT (-85.31042600000001 35.0479550000001),-85.310426,35.047955
"1265 Hwy 57, Piperton, Tennessee 38017",FDIC_Insured_Banks,POINT (-89.6214079999999 35.0479770000001),-89.621408,35.047977
"1900 Fifth Avenue North, Birmingham, Alabama 35203",FDIC_Insured_Banks,POINT (-88.9220989999999 35.820119),-88.922099,35.820119
"211 Commerce Street, Suite 300, Nashville, Tennessee 37201",FDIC_Insured_Banks,POINT (-88.4275279999999 36.000837),-88.427528,36.000837
"100 North Tryon St, Charlotte, North Carolina 28202",FDIC_Insured_Banks,POINT (-86.7802019999999 36.1649160000001),-86.780202,36.164916
"101 Main Street, Halls, Tennessee 38040",FDIC_Insured_Banks,POINT (-89.3957529999999 35.8754230000001),-89.395753,35.875423
"8335 Rutledge Pike, Rutledge, Tennessee 37861",FDIC_Insured_Banks,POINT (-83.5087739999999 36.2823110000001),-83.508774,36.282311
"111 East Main Street, Sevierville, Tennessee 37862",FDIC_Insured_Banks,POINT (-83.5647579999999 35.8687590000001),-83.564758,35.868759
"2013 Jefferson Street, Nashville, Tennessee 37208",FDIC_Insured_Banks,POINT (-86.8103779999999 36.1689430000001),-86.810378,36.168943
"211 Commerce Street, Suite 300, Nashville, Tennessee 37201",FDIC_Insured_Banks,POINT (-89.5293929999999 35.2289740000001),-89.529393,35.228974
"303 Peachtreet Street, Northeast, Atlanta, Georgia 30308",FDIC_Insured_Banks,POINT (-83.5533879999999 35.8661240000001),-83.553388,35.866124
"303 Peachtreet Street, Northeast, Atlanta, Georgia 30308",FDIC_Insured_Banks,POINT (-86.38972799999991 35.8458180000001),-86.389728,35.845818
"816 South Garden Street, Columbia, Tennessee 38401",FDIC_Insured_Banks,POINT (-87.22709999999999 36.1093260000001),-87.2271,36.109326
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-98.0636839999999 27.7515010000001),-98.063684,27.751501
"200 South Magnolia Avenue, Luling, Texas 78648",FDIC_Insured_Banks,POINT (-97.6477329999999 29.679245),-97.647733,29.679245
"Interstate Hwy 45 And Jefferson St., Palmer, Texas 75152",FDIC_Insured_Banks,POINT (-96.66039721999989 32.4332241400001),-96.66039722,32.43322414
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-95.4845849999999 30.422803),-95.484585,30.422803
"15 20th Street South, Birmingham, Alabama 35233",FDIC_Insured_Banks,POINT (-97.7816989999999 27.5974840000001),-97.781699,27.597484
"17808 Dallas Parkway, Dallas, Texas 75287",FDIC_Insured_Banks,POINT (-96.82893799999989 32.9926300000001),-96.828938,32.99263
"1301 North Mechanic Street, El Campo, Texas 77437",FDIC_Insured_Banks,POINT (-95.4820969999999 30.5425720000001),-95.482097,30.542572
"519 Main Street, Schertz, Texas 78154",FDIC_Insured_Banks,POINT (-98.2699649999999 29.5530660000001),-98.269965,29.553066
"5850 Highway 59 South, Shepherd, Texas 77371",FDIC_Insured_Banks,POINT (-94.9915469999999 30.4943370000001),-94.991547,30.494337
"1301 North Mechanic Street, El Campo, Texas 77437",FDIC_Insured_Banks,POINT (-96.87864399999989 29.9058160000001),-96.878644,29.905816
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-97.1324289999999 33.2144290000001),-97.132429,33.214429
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-98.1153059999999 29.3559270000001),-98.115306,29.355927
"1200 San Bernardo Avenue, Laredo, Texas 78040",FDIC_Insured_Banks,POINT (-95.9665509999999 28.9830130000001),-95.966551,28.983013
"100 East Commerce St., Crowell, Texas 79227",FDIC_Insured_Banks,POINT (-99.7249319999999 33.9841490000001),-99.724932,33.984149
"1301 North Mechanic Street, El Campo, Texas 77437",FDIC_Insured_Banks,POINT (-96.5957029999999 30.8817030000001),-96.595703,30.881703
"3090 Craig Drive, Mckinney, Texas 75070",FDIC_Insured_Banks,POINT (-96.7768129999999 33.3215480000001),-96.776813,33.321548
"1111 Polaris Parkway, Columbus, Ohio 43240",FDIC_Insured_Banks,POINT (-95.2696169999999 30.002574),-95.269617,30.002574
"100 East Main Street, Happy, Texas 79042",FDIC_Insured_Banks,POINT (-101.856152 34.7435730000001),-101.856152,34.743573
"1301 North Mechanic Street, El Campo, Texas 77437",FDIC_Insured_Banks,POINT (-96.8034699999999 32.9868750000001),-96.80347,32.986875
"100 West Houston Street, San Antonio, Texas 78205",FDIC_Insured_Banks,POINT (-98.12228499999991 26.1891370000001),-98.122285,26.189137
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-75.7189209999999 37.695811),-75.718921,37.695811
"Eighth And Main Streets, West Point, Virginia 23181",FDIC_Insured_Banks,POINT (-76.79683799999989 37.5324820000001),-76.796838,37.532482
"100 North Tryon St, Charlotte, North Carolina 28202",FDIC_Insured_Banks,POINT (-76.32292699999989 37.4429810000001),-76.322927,37.442981
"303 Peachtreet Street, Northeast, Atlanta, Georgia 30308",FDIC_Insured_Banks,POINT (-79.8892249999999 36.995548),-79.889225,36.995548
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-75.937969 37.3509480000001),-75.937969,37.350948
"200 W 2nd St, Winston Salem, North Carolina 27101",FDIC_Insured_Banks,POINT (-75.83182599999989 37.524522),-75.831826,37.524522
"416 Main St., Birnamwood, Wisconsin 54414",FDIC_Insured_Banks,POINT (-89.2089729999999 44.9316160000001),-89.208973,44.931616
"101 W Business County Road A, Dorchester, Wisconsin 54425",FDIC_Insured_Banks,POINT (-90.33241699999989 45.0031980000001),-90.332417,45.003198
"501 First Street, New Glarus, Wisconsin 53574",FDIC_Insured_Banks,POINT (-89.6339289999999 42.8152200000001),-89.633929,42.81522
"905 Center Avenue, Oostburg, Wisconsin 53070",FDIC_Insured_Banks,POINT (-87.7968619999999 43.6230630000001),-87.796862,43.623063
"220 Grant Street, Fort Atkinson, Wisconsin 53538",FDIC_Insured_Banks,POINT (-89.0169369999999 43.0036570000001),-89.016937,43.003657
"1644 Ludington Street, Marinette, Wisconsin 54143",FDIC_Insured_Banks,POINT (-87.6291369999999 45.099607),-87.629137,45.099607
"401 Main Street, La Crosse, Wisconsin 54601",FDIC_Insured_Banks,POINT (-91.2509019999999 43.8122960000001),-91.250902,43.812296
"S2021 County Road U, Waumandee, Wisconsin 54622",FDIC_Insured_Banks,POINT (-91.7064859999999 44.3023030000001),-91.706486,44.302303
"200 Clayton Street, Brush, Colorado 80723",FDIC_Insured_Banks,POINT (-103.623224 40.255434),-103.623224,40.255434
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-105.517891 40.3775570000001),-105.517891,40.377557
"100 East Forest Avenue, Girard, Kansas 66743",FDIC_Insured_Banks,POINT (-102.617846 38.0881580000001),-102.617846,38.088158
"117 North 10th Street, Mount Vernon, Illinois 62864",FDIC_Insured_Banks,POINT (-88.9376899999999 38.4419570000001),-88.93769,38.441957
"204 Main Street, Graymont, Illinois 61743",FDIC_Insured_Banks,POINT (-88.77706499999989 40.8774200000001),-88.777065,40.87742
"108 East Adams Street, Pittsfield, Illinois 62363",FDIC_Insured_Banks,POINT (-91.2258999999999 39.7202110000001),-91.2259,39.720211
"721 West Jackson Street, Morton, Illinois 61550",FDIC_Insured_Banks,POINT (-89.7815759999999 40.42616),-89.781576,40.42616
"Front And Caledonia Streets, Olmsted, Illinois 62970",FDIC_Insured_Banks,POINT (-89.08823699999991 37.18145),-89.088237,37.18145
"106 East Main Street, Raritan, Illinois 61471",FDIC_Insured_Banks,POINT (-90.82338899999991 40.6958530000001),-90.823389,40.695853
"856 Sparta Street, Saint Libory, Illinois 62282",FDIC_Insured_Banks,POINT (-89.7106459999999 38.35974),-89.710646,38.35974
"111 West Monroe Street, Chicago, Illinois 60603",FDIC_Insured_Banks,POINT (-87.9692189999999 41.8896800000001),-87.969219,41.88968
"105 East Gabriel Street, Advance, Missouri 63730",FDIC_Insured_Banks,POINT (-91.0680539999999 40.2316270000001),-91.068054,40.231627
"303 Section Line Road, Manteno, Illinois 60950",FDIC_Insured_Banks,POINT (-87.8572919999999 41.1480280000001),-87.857292,41.148028
"102 South Second Street, Cissna Park, Illinois 60924",FDIC_Insured_Banks,POINT (-87.8925819999999 40.5638020000001),-87.892582,40.563802
"101 North State Street, Geneseo, Illinois 61254",FDIC_Insured_Banks,POINT (-89.2221479999999 41.8661260000001),-89.222148,41.866126
"10258 South Western Avenue, Chicago, Illinois 60643",FDIC_Insured_Banks,POINT (-87.5882509999999 41.7995330000001),-87.588251,41.799533
"111 West Monroe Street, Chicago, Illinois 60603",FDIC_Insured_Banks,POINT (-88.2021439999999 41.608411),-88.202144,41.608411
"222 Delaware Avenue, Wilmington, Delaware 19899",FDIC_Insured_Banks,POINT (-87.8256279999999 42.44185),-87.825628,42.44185
"620 West Burlington Street, La Grange, Illinois 60525",FDIC_Insured_Banks,POINT (-87.88664299999991 41.5314760000001),-87.886643,41.531476
"129 West Main, Mount Sterling, Illinois 62353",FDIC_Insured_Banks,POINT (-90.76579199999991 39.985887),-90.765792,39.985887
"1201 Network Centre Drive, Effingham, Illinois 62401",FDIC_Insured_Banks,POINT (-89.4649449999999 41.3668600000001),-89.464945,41.36686
"524 North 30th Street, Quincy, Illinois 62301",FDIC_Insured_Banks,POINT (-91.3676949999999 39.9376000000001),-91.367695,39.9376
"200 North Adams Street, Green Bay, Wisconsin 54301",FDIC_Insured_Banks,POINT (-88.3060599999999 42.483996),-88.30606,42.483996
"6th And Madison Streets, Middletown, Illinois 62666",FDIC_Insured_Banks,POINT (-89.59099999999999 40.1003720000001),-89.591,40.100372
"107 North Chestnut, Onarga, Illinois 60955",FDIC_Insured_Banks,POINT (-88.0071749999999 40.7151360000001),-88.007175,40.715136
"304 South Main Street, Gifford, Illinois 61847",FDIC_Insured_Banks,POINT (-88.0213559999999 40.3095010000001),-88.021356,40.309501
"301 North Main Street, Chatham, Illinois 62629",FDIC_Insured_Banks,POINT (-91.0160969999999 40.1103910000001),-91.016097,40.110391
"108 S Main St, Hutsonville, Illinois 62433",FDIC_Insured_Banks,POINT (-87.6564039999999 39.1094000000001),-87.656404,39.1094
"26 Main Street, Camp Grove, Illinois 61424",FDIC_Insured_Banks,POINT (-89.6340739999999 41.07822),-89.634074,41.07822
"70 East Main Street, Ipava, Illinois 61441",FDIC_Insured_Banks,POINT (-90.3248609999999 40.351502),-90.324861,40.351502
"102 West Main Street, Lena, Illinois 61048",FDIC_Insured_Banks,POINT (-89.8240769999999 42.3781250000001),-89.824077,42.378125
"10225 North Knoxville Avenue, Peoria, Illinois 61615",FDIC_Insured_Banks,POINT (-89.6502799999999 40.654074),-89.65028,40.654074
"1400 Darlington Avenue, Crawfordsville, Indiana 47933",FDIC_Insured_Banks,POINT (-86.71440799999991 39.9646500000001),-86.714408,39.96465
"One Bank Plaza, Wheeling, West Virginia 26003",FDIC_Insured_Banks,POINT (-85.7718899999999 38.6856930000001),-85.77189,38.685693
"241 Center, Elgin, Iowa 52141",FDIC_Insured_Banks,POINT (-91.63018199999991 42.9573230000001),-91.630182,42.957323
"1150 West 1st Street, Sumner, Iowa 50674",FDIC_Insured_Banks,POINT (-91.80220899999991 42.843148),-91.802209,42.843148
"301 Iowa Avenue, Muscatine, Iowa 52761",FDIC_Insured_Banks,POINT (-91.5671839999999 41.6926740000001),-91.567184,41.692674
"2235 Mormon Trek Boulevard, Iowa City, Iowa 52246",FDIC_Insured_Banks,POINT (-91.5685019999999 41.6369530000001),-91.568502,41.636953
"206 First Street West, Mount Vernon, Iowa 52314",FDIC_Insured_Banks,POINT (-91.4184749999999 41.9230250000001),-91.418475,41.923025
"101 N. Phillips Avenue, Sioux Falls, South Dakota 57104",FDIC_Insured_Banks,POINT (-92.4136839999999 41.0200140000001),-92.413684,41.020014
"301 Washington Street, Cedar Falls, Iowa 50613",FDIC_Insured_Banks,POINT (-92.7951689999999 42.7461500000001),-92.795169,42.74615
"500 Audubon Street, Sac City, Iowa 50583",FDIC_Insured_Banks,POINT (-94.98989999999991 42.4210970000001),-94.9899,42.421097
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-92.6514549999999 41.4694900000001),-92.651455,41.46949
"3542 168th Street, Wever, Iowa 52658",FDIC_Insured_Banks,POINT (-91.2302849999999 40.7144690000001),-91.230285,40.714469
"922 Main Street, Goodland, Kansas 67735",FDIC_Insured_Banks,POINT (-101.711833 39.3498540000001),-101.711833,39.349854
"206 N. Pennsylvania Ave., Ness City, Kansas 67560",FDIC_Insured_Banks,POINT (-99.9050279999999 38.455158),-99.905028,38.455158
"236 North Main Street, Ottawa, Kansas 66067",FDIC_Insured_Banks,POINT (-95.2685969999999 38.619691),-95.268597,38.619691
"2130 South Ohio Street, Salina, Kansas 67401",FDIC_Insured_Banks,POINT (-98.39321699999989 39.0110520000001),-98.393217,39.011052
"113 North Penn Avenue, Independence, Kansas 67301",FDIC_Insured_Banks,POINT (-95.8450609999999 37.5339880000001),-95.845061,37.533988
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-94.7053089999999 39.0840200000001),-94.705309,39.08402
"2404 Sir Barton Way, Lexington, Kentucky 40509",FDIC_Insured_Banks,POINT (-85.5013949999999 37.260726),-85.501395,37.260726
"2959 Shorttown Road, Middleburg, Kentucky 42541",FDIC_Insured_Banks,POINT (-84.8217209999999 37.357762),-84.821721,37.357762
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-86.1892579999999 36.753158),-86.189258,36.753158
"Second & Main Street, Vanceburg, Kentucky 41179",FDIC_Insured_Banks,POINT (-83.84504199999991 38.745686),-83.845042,38.745686
"114 West Main Street, Morehead, Kentucky 40351",FDIC_Insured_Banks,POINT (-83.4356409999999 38.1811730000001),-83.435641,38.181173
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-84.65933199999991 38.818718),-84.659332,38.818718
"200 W 2nd St, Winston Salem, North Carolina 27101",FDIC_Insured_Banks,POINT (-84.8916339999999 38.7869250000001),-84.891634,38.786925
"326 North Avenue G, Crowley, Louisiana 70526",FDIC_Insured_Banks,POINT (-92.37113599999989 30.2124860000001),-92.371136,30.212486
"400 East Thomas Street, Hammond, Louisiana 70401",FDIC_Insured_Banks,POINT (-92.6561899999999 32.6991280000001),-92.65619,32.699128
"1900 Fifth Avenue North, Birmingham, Alabama 35203",FDIC_Insured_Banks,POINT (-91.4991289999999 29.8036860000001),-91.499129,29.803686
"501 South Fifth Street, Leesville, Louisiana 71446",FDIC_Insured_Banks,POINT (-93.2650919999999 31.1457720000001),-93.265092,31.145772
"700 Front Street, Natchitoches, Louisiana 71457",FDIC_Insured_Banks,POINT (-93.0860439999999 31.761645),-93.086044,31.761645
"3540 Front Street, Winnsboro, Louisiana 71295",FDIC_Insured_Banks,POINT (-91.7254299999999 32.1740790000001),-91.72543,32.174079
"301 Mound Street, Jonesville, Louisiana 71343",FDIC_Insured_Banks,POINT (-91.8137399999999 31.6263010000001),-91.81374,31.626301
"3875 Front Street, Winnsboro, Louisiana 71295",FDIC_Insured_Banks,POINT (-91.7195779999999 32.1629460000001),-91.719578,32.162946
"1300 West Tunnell Boulevard, Houma, Louisiana 70360",FDIC_Insured_Banks,POINT (-93.2890129999999 30.8489700000001),-93.289013,30.84897
"2035 Limestone Road, Wilmington, Delaware 19808",FDIC_Insured_Banks,POINT (-70.2814289999999 41.653895),-70.281429,41.653895
"235 Quincy Street, Hancock, Michigan 49930",FDIC_Insured_Banks,POINT (-88.4545589999999 46.7576740000001),-88.454559,46.757674
"310 Leonard Street Nw, Grand Rapids, Michigan 49504",FDIC_Insured_Banks,POINT (-84.33104999999991 43.4099420000001),-84.33105,43.409942
"38 Fountain Square Plaza, Cincinnati, Ohio 45263",FDIC_Insured_Banks,POINT (-84.54382699999989 42.9895680000001),-84.543827,42.989568
"312 West Genesee Street, Iron River, Michigan 49935",FDIC_Insured_Banks,POINT (-88.64362299999991 47.0697890000001),-88.643623,47.069789
"17 South High Street, Columbus, Ohio 43216",FDIC_Insured_Banks,POINT (-86.0162819999999 42.8123570000001),-86.016282,42.812357
"123 Main Street South, Clearbrook, Minnesota 56634",FDIC_Insured_Banks,POINT (-95.4278819999999 47.6930270000001),-95.427882,47.693027
"601 N. Broadway, Hartland, Minnesota 56042",FDIC_Insured_Banks,POINT (-93.4867459999999 43.803882),-93.486746,43.803882
"116 Central Street West, Lonsdale, Minnesota 55046",FDIC_Insured_Banks,POINT (-94.7152609999999 44.74377),-94.715261,44.74377
"1230 Valley Drive, Rock Valley, Iowa 51247",FDIC_Insured_Banks,POINT (-96.3983019999999 43.8498220000001),-96.398302,43.849822
"180 Montgomery Street, San Francisco, California 94104",FDIC_Insured_Banks,POINT (-95.1720329999999 43.6765600000001),-95.172033,43.67656
"301 Main Street, Mapleton, Minnesota 56065",FDIC_Insured_Banks,POINT (-94.4172129999999 44.0507840000001),-94.417213,44.050784
"105 Central Avenue, New London, Minnesota 56273",FDIC_Insured_Banks,POINT (-94.9421219999999 45.3013560000001),-94.942122,45.301356
"516 Main Street, Ogema, Minnesota 56569",FDIC_Insured_Banks,POINT (-95.9295629999999 47.1027460000001),-95.929563,47.102746
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-93.0098329999999 45.0836800000001),-93.009833,45.08368
"210 North Main Street, Alpha, Minnesota 56111",FDIC_Insured_Banks,POINT (-94.87103999999989 43.6391400000001),-94.87104,43.63914
"425 Walnut Street, Cincinnati, Ohio 45202",FDIC_Insured_Banks,POINT (-93.49909099999989 44.9711020000001),-93.499091,44.971102
"105 East Lyon Avenue, Lake City, Minnesota 55041",FDIC_Insured_Banks,POINT (-94.34150699999989 44.2684620000001),-94.341507,44.268462
"3 Main Ave N, Harmony, Minnesota 55939",FDIC_Insured_Banks,POINT (-92.0100589999999 43.554471),-92.010059,43.554471
"200 North Adams Street, Green Bay, Wisconsin 54301",FDIC_Insured_Banks,POINT (-92.46293299999989 44.0213190000001),-92.462933,44.021319
"300 Front Street, Russell, Minnesota 56169",FDIC_Insured_Banks,POINT (-95.5367439999999 44.6517580000001),-95.536744,44.651758
"920 4th Street South, Cannon Falls, Minnesota 55009",FDIC_Insured_Banks,POINT (-92.6244919999999 44.401599),-92.624492,44.401599
"1141 3rd Ave, Mountain Lake, Minnesota 56159",FDIC_Insured_Banks,POINT (-96.19315899999989 45.0100590000001),-96.193159,45.010059
"401 Demers Avenue, Grand Forks, North Dakota 58201",FDIC_Insured_Banks,POINT (-93.53103299999989 44.908482),-93.531033,44.908482
"111 North Tyler St, Tyler, Minnesota 56178",FDIC_Insured_Banks,POINT (-96.1350209999999 44.277358),-96.135021,44.277358
"248 East Capitol Street, Jackson, Mississippi 39201",FDIC_Insured_Banks,POINT (-89.4367839399999 31.8305943500001),-89.43678394,31.83059435
"146 W College Avenue, Holly Springs, Mississippi 38635",FDIC_Insured_Banks,POINT (-89.4503659999999 34.7685210000001),-89.450366,34.768521
"One Mississippi Plaza, Tupelo, Mississippi 38804",FDIC_Insured_Banks,POINT (-88.19032899999991 34.8112760000001),-88.190329,34.811276
"One Mississippi Plaza, Tupelo, Mississippi 38804",FDIC_Insured_Banks,POINT (-89.8318579999999 34.962158),-89.831858,34.962158
"295 Highway 6 West, Batesville, Mississippi 38606",FDIC_Insured_Banks,POINT (-89.91624999999991 34.4356040000001),-89.91625,34.435604
